frame,test_file,gt_file,chamfer_distance,accuracy,completeness,hausdorff_distance,precision_10.0,recall_10.0,fscore_10.0,precision_20.0,recall_20.0,fscore_20.0,precision_30.0,recall_30.0,fscore_30.0,precision_50.0,recall_50.0,fscore_50.0,source_filename
73,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0073.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0073.ply,26.12076,19.568023,32.673497,661.302002,0.40255,0.27128,0.324128,0.652543,0.448853,0.531863,0.781234,0.574922,0.662385,0.917125,0.754514,0.82791,Mannequin_baseline_metrics.csv
74,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0074.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0074.ply,25.292431,18.835194,31.749668,565.755127,0.419207,0.274486,0.33175,0.662373,0.451203,0.536766,0.79059,0.586928,0.673704,0.921816,0.760339,0.833327,Mannequin_baseline_metrics.csv
75,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0075.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0075.ply,25.309795,19.202372,31.417218,521.837646,0.407389,0.275315,0.328577,0.65148,0.452478,0.534043,0.782132,0.592405,0.674174,0.915769,0.773556,0.838676,Mannequin_baseline_metrics.csv
76,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0076.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0076.ply,24.545682,18.777292,30.314072,573.304871,0.41716,0.286499,0.339699,0.664256,0.467833,0.549004,0.791937,0.608636,0.688292,0.923801,0.783863,0.848098,Mannequin_baseline_metrics.csv
77,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0077.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0077.ply,25.012117,18.534935,31.489298,439.742493,0.423776,0.288072,0.342989,0.6713,0.463901,0.548655,0.792867,0.59105,0.677243,0.927506,0.766522,0.839365,Mannequin_baseline_metrics.csv
78,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0078.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0078.ply,24.863472,18.416552,31.310392,408.559601,0.423672,0.286736,0.342006,0.671076,0.46216,0.547361,0.791189,0.594623,0.678965,0.927524,0.773058,0.843276,Mannequin_baseline_metrics.csv
79,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0079.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0079.ply,25.324997,19.383479,31.266515,390.856842,0.407243,0.275041,0.328334,0.652473,0.449158,0.532054,0.782599,0.584046,0.6689,0.917979,0.773601,0.839628,Mannequin_baseline_metrics.csv
80,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0080.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0080.ply,26.686291,19.831586,33.540996,657.052551,0.394507,0.26615,0.31786,0.649451,0.437428,0.522759,0.780678,0.564973,0.655537,0.916061,0.749442,0.824417,Mannequin_baseline_metrics.csv
81,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0081.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0081.ply,25.705551,19.730622,31.680479,576.643738,0.413031,0.277623,0.332053,0.655781,0.448554,0.532725,0.77887,0.581805,0.666067,0.914689,0.772675,0.837706,Mannequin_baseline_metrics.csv
82,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0082.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0082.ply,26.075778,19.6484,32.503157,649.397949,0.405855,0.274426,0.327445,0.649946,0.453075,0.533941,0.778005,0.589165,0.670543,0.915297,0.764834,0.833328,Mannequin_baseline_metrics.csv
83,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0083.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0083.ply,25.669315,19.352505,31.986125,602.661377,0.412474,0.280679,0.334047,0.657155,0.450611,0.534628,0.78309,0.581266,0.66725,0.916896,0.766655,0.835072,Mannequin_baseline_metrics.csv
84,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0084.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0084.ply,31.769371,25.205588,38.333153,604.271179,0.29304,0.215977,0.248675,0.516769,0.363718,0.426941,0.686201,0.494379,0.574706,0.863928,0.690134,0.767313,Mannequin_baseline_metrics.csv
85,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0085.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0085.ply,24.861944,18.539901,31.183987,559.327332,0.427937,0.292972,0.347821,0.673845,0.469385,0.553332,0.794853,0.594113,0.679977,0.92284,0.770059,0.839555,Mannequin_baseline_metrics.csv
86,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0086.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0086.ply,24.969384,19.035019,30.903748,417.391876,0.415152,0.279166,0.333842,0.669311,0.460993,0.545955,0.789306,0.596808,0.67969,0.922351,0.770938,0.839874,Mannequin_baseline_metrics.csv
87,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0087.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0087.ply,25.517452,19.09568,31.939224,364.730774,0.412133,0.283268,0.33576,0.660515,0.458018,0.540937,0.783762,0.588938,0.672525,0.921721,0.761163,0.833783,Mannequin_baseline_metrics.csv
88,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0088.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0088.ply,25.079248,19.164344,30.994153,635.715271,0.414285,0.280988,0.334859,0.660427,0.461645,0.543428,0.78204,0.594997,0.675815,0.919856,0.774096,0.840705,Mannequin_baseline_metrics.csv
89,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0089.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0089.ply,25.854368,19.067526,32.64121,354.692535,0.405689,0.274787,0.327648,0.652129,0.450775,0.533071,0.783048,0.577686,0.66487,0.920245,0.747618,0.824998,Mannequin_baseline_metrics.csv
90,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0090.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0090.ply,25.968756,19.45692,32.480592,590.524109,0.406678,0.271389,0.325537,0.651479,0.446651,0.529962,0.778143,0.579101,0.664027,0.917218,0.753541,0.827363,Mannequin_baseline_metrics.csv
91,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0091.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0091.ply,24.678025,18.455757,30.900294,418.873169,0.435895,0.29001,0.348293,0.677351,0.471946,0.556294,0.796672,0.599404,0.684101,0.925158,0.772799,0.842143,Mannequin_baseline_metrics.csv
92,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0092.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0092.ply,24.497817,18.24557,30.750063,411.23764,0.431595,0.296104,0.351236,0.67723,0.477658,0.5602,0.80128,0.608256,0.691552,0.934722,0.779987,0.850373,Mannequin_baseline_metrics.csv
93,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0093.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0093.ply,24.949814,18.279003,31.620624,359.706604,0.439738,0.290141,0.349609,0.679606,0.468867,0.554901,0.801213,0.595191,0.683004,0.93002,0.769724,0.842314,Mannequin_baseline_metrics.csv
94,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0094.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0094.ply,24.039552,17.725136,30.353968,616.460144,0.438639,0.300056,0.356348,0.688908,0.483114,0.567943,0.808139,0.610211,0.695365,0.938472,0.776696,0.849955,Mannequin_baseline_metrics.csv
95,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0095.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0095.ply,24.507169,18.035812,30.978526,381.060913,0.437545,0.301419,0.356944,0.684337,0.473265,0.559558,0.803975,0.601322,0.688037,0.93198,0.773622,0.845449,Mannequin_baseline_metrics.csv
96,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0096.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0096.ply,24.034882,18.137166,29.932597,335.199219,0.432343,0.301023,0.354925,0.677592,0.487167,0.566814,0.79933,0.617659,0.696849,0.935494,0.784057,0.853107,Mannequin_baseline_metrics.csv
97,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0097.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0097.ply,24.749031,18.437012,31.06105,554.308289,0.433263,0.288498,0.346363,0.666654,0.469526,0.550989,0.793405,0.608919,0.689027,0.928253,0.768942,0.84112,Mannequin_baseline_metrics.csv
98,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0098.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0098.ply,24.941417,18.491257,31.391577,591.986816,0.435775,0.289185,0.34766,0.675567,0.461448,0.548346,0.79381,0.593342,0.679091,0.927303,0.775463,0.844613,Mannequin_baseline_metrics.csv
99,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0099.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0099.ply,24.566294,18.269567,30.86302,648.002502,0.434978,0.299261,0.354576,0.678803,0.476671,0.560057,0.798357,0.60247,0.686717,0.927838,0.778387,0.846567,Mannequin_baseline_metrics.csv
100,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0100.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0100.ply,25.199513,18.869601,31.529424,632.562622,0.431268,0.293291,0.349142,0.674752,0.472976,0.556127,0.801775,0.601685,0.687467,0.923451,0.769156,0.839271,Mannequin_baseline_metrics.csv
101,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0101.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0101.ply,24.486455,18.054998,30.917912,420.373444,0.432485,0.289072,0.346526,0.684616,0.473532,0.559838,0.806362,0.595128,0.684827,0.931316,0.77812,0.847854,Mannequin_baseline_metrics.csv
102,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0102.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0102.ply,24.796665,18.071891,31.521438,445.384766,0.432267,0.294056,0.350012,0.682066,0.477412,0.561678,0.805381,0.60482,0.690838,0.929698,0.762683,0.83795,Mannequin_baseline_metrics.csv
103,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0103.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0103.ply,25.255155,19.098489,31.411821,423.008728,0.405492,0.282993,0.333345,0.65557,0.463884,0.543316,0.788535,0.600195,0.681594,0.925194,0.767083,0.838752,Mannequin_baseline_metrics.csv
104,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0104.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0104.ply,25.235862,19.100126,31.371598,645.909912,0.408977,0.276698,0.330078,0.659275,0.457334,0.540044,0.791826,0.593484,0.678456,0.922019,0.7705,0.839477,Mannequin_baseline_metrics.csv
105,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0105.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0105.ply,25.468676,19.889707,31.047645,631.724609,0.411939,0.279678,0.333163,0.65724,0.452171,0.535753,0.784361,0.588341,0.672355,0.920523,0.776941,0.842659,Mannequin_baseline_metrics.csv
106,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0106.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0106.ply,25.87747,19.277993,32.476947,447.802155,0.409423,0.275996,0.329722,0.658167,0.449838,0.534417,0.782312,0.577054,0.664187,0.923007,0.764681,0.836417,Mannequin_baseline_metrics.csv
107,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0107.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0107.ply,25.324612,19.186023,31.4632,558.988708,0.405247,0.283376,0.333527,0.654702,0.46314,0.542507,0.785479,0.594192,0.676574,0.922987,0.769202,0.839107,Mannequin_baseline_metrics.csv
108,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0108.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0108.ply,25.698272,19.283002,32.113542,394.916718,0.406524,0.276062,0.328825,0.657088,0.448358,0.533017,0.784572,0.582837,0.668824,0.91766,0.768346,0.836391,Mannequin_baseline_metrics.csv
109,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0109.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0109.ply,25.395608,19.432603,31.358612,403.796143,0.400699,0.278245,0.328429,0.651201,0.459144,0.538562,0.779709,0.58972,0.671535,0.91965,0.769833,0.838099,Mannequin_baseline_metrics.csv
110,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0110.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0110.ply,25.347211,19.124462,31.569959,611.830444,0.413116,0.278503,0.332709,0.656191,0.454942,0.537341,0.788976,0.589451,0.674773,0.922306,0.767754,0.837963,Mannequin_baseline_metrics.csv
111,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0111.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0111.ply,26.031881,19.352687,32.711076,371.769257,0.408382,0.27223,0.326688,0.656647,0.449696,0.533815,0.777671,0.577683,0.662923,0.914918,0.759166,0.829796,Mannequin_baseline_metrics.csv
112,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0112.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0112.ply,25.288642,19.229658,31.347626,632.026917,0.412449,0.281176,0.33439,0.660643,0.460688,0.542837,0.788677,0.593338,0.677203,0.922858,0.773542,0.841629,Mannequin_baseline_metrics.csv
113,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0113.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0113.ply,25.231909,19.058318,31.4055,608.424866,0.413697,0.283539,0.33647,0.65854,0.454768,0.538005,0.783881,0.596103,0.677216,0.921671,0.770802,0.839512,Mannequin_baseline_metrics.csv
114,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0114.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0114.ply,25.27687,19.255254,31.298487,592.948425,0.414576,0.280467,0.334583,0.658724,0.46228,0.54329,0.783894,0.596376,0.677397,0.923676,0.774547,0.842564,Mannequin_baseline_metrics.csv
115,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0115.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0115.ply,25.01338,18.644548,31.382213,377.999573,0.41877,0.286977,0.340568,0.667636,0.462139,0.546198,0.788147,0.594048,0.677469,0.925685,0.776392,0.844491,Mannequin_baseline_metrics.csv
116,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0116.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0116.ply,25.364867,19.127503,31.60223,396.887939,0.412393,0.282013,0.334963,0.660652,0.456231,0.539734,0.78993,0.592549,0.677149,0.921883,0.768973,0.838514,Mannequin_baseline_metrics.csv
117,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0117.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0117.ply,25.295079,18.755909,31.834248,339.574158,0.41697,0.281357,0.335996,0.664251,0.459328,0.543102,0.793673,0.600907,0.683968,0.925352,0.764422,0.837224,Mannequin_baseline_metrics.csv
118,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0118.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0118.ply,25.684647,19.65189,31.717403,558.256836,0.40694,0.272794,0.32663,0.651999,0.442703,0.527344,0.780865,0.581554,0.666631,0.91588,0.769604,0.836395,Mannequin_baseline_metrics.csv
119,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0119.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0119.ply,26.023255,19.5647,32.48181,334.403046,0.405485,0.26528,0.32073,0.653821,0.440291,0.526219,0.778889,0.574332,0.66115,0.914625,0.762494,0.831659,Mannequin_baseline_metrics.csv
120,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0120.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0120.ply,25.631098,19.477951,31.784245,507.008575,0.406794,0.277082,0.329637,0.654411,0.458747,0.539383,0.783336,0.582577,0.668203,0.915654,0.758951,0.82997,Mannequin_baseline_metrics.csv
121,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0121.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0121.ply,25.613187,19.247668,31.978706,494.102844,0.40993,0.277932,0.331266,0.657619,0.454325,0.537388,0.783219,0.588776,0.672219,0.917212,0.764147,0.833713,Mannequin_baseline_metrics.csv
122,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0122.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0122.ply,31.79805,25.142924,38.453177,536.920959,0.299802,0.220804,0.254309,0.530694,0.364437,0.432126,0.693328,0.484569,0.570449,0.870462,0.690922,0.77037,Mannequin_baseline_metrics.csv
123,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0123.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0123.ply,25.369686,19.377739,31.361633,551.035522,0.411505,0.275543,0.330071,0.659748,0.451493,0.536106,0.784565,0.58629,0.671088,0.917999,0.770826,0.837999,Mannequin_baseline_metrics.csv
124,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0124.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0124.ply,25.281173,19.146843,31.415503,444.153168,0.418156,0.278454,0.334297,0.658487,0.449536,0.534309,0.783765,0.582562,0.668349,0.919331,0.775806,0.841493,Mannequin_baseline_metrics.csv
125,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0125.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0125.ply,25.907186,19.214962,32.599411,643.348206,0.407673,0.274229,0.327894,0.65625,0.447094,0.531848,0.783197,0.577781,0.664987,0.91875,0.757644,0.830456,Mannequin_baseline_metrics.csv
126,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0126.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0126.ply,26.224426,19.556706,32.892146,539.570007,0.406206,0.270454,0.324713,0.648563,0.439523,0.523963,0.777941,0.569241,0.657425,0.915706,0.760224,0.830753,Mannequin_baseline_metrics.csv
127,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0127.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0127.ply,25.868585,19.197806,32.539365,552.931091,0.40868,0.275641,0.329229,0.660804,0.45329,0.537721,0.786326,0.580032,0.667606,0.918612,0.755627,0.829186,Mannequin_baseline_metrics.csv
128,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0128.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0128.ply,25.999413,19.702888,32.295938,609.529663,0.403567,0.268223,0.322261,0.648758,0.443092,0.526555,0.777877,0.576744,0.662378,0.915229,0.75827,0.829389,Mannequin_baseline_metrics.csv
129,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0129.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0129.ply,25.801686,19.373538,32.229833,346.403931,0.403656,0.265724,0.320479,0.655262,0.442533,0.528286,0.781586,0.575491,0.662889,0.915723,0.7611,0.831282,Mannequin_baseline_metrics.csv
130,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0130.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0130.ply,26.429253,20.129517,32.728988,488.793091,0.399873,0.276773,0.327126,0.647378,0.448199,0.529683,0.777045,0.576307,0.661789,0.910241,0.762327,0.829744,Mannequin_baseline_metrics.csv
131,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0131.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0131.ply,25.53338,19.503252,31.563509,439.476898,0.410111,0.276842,0.330549,0.660994,0.452593,0.537293,0.783857,0.578588,0.665759,0.916065,0.759795,0.830644,Mannequin_baseline_metrics.csv
132,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0132.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0132.ply,25.733948,19.561274,31.906622,640.267334,0.4009,0.278617,0.328756,0.654041,0.454159,0.536074,0.783177,0.587461,0.671346,0.918033,0.76153,0.83249,Mannequin_baseline_metrics.csv
133,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0133.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0133.ply,25.89132,19.535451,32.247189,429.388489,0.402184,0.271439,0.324123,0.654521,0.439228,0.525685,0.781454,0.577805,0.664374,0.915452,0.763551,0.83263,Mannequin_baseline_metrics.csv
134,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0134.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0134.ply,25.842734,19.647806,32.037661,335.259857,0.405331,0.277576,0.329504,0.65005,0.453624,0.534358,0.774798,0.586083,0.667355,0.910657,0.761021,0.829142,Mannequin_baseline_metrics.csv
135,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0135.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0135.ply,26.26924,19.674561,32.863919,566.37262,0.404822,0.269377,0.323494,0.647901,0.441889,0.525423,0.777702,0.572527,0.659526,0.917803,0.753865,0.827795,Mannequin_baseline_metrics.csv
136,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0136.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0136.ply,25.870365,19.688521,32.05221,392.108551,0.403228,0.27889,0.329727,0.650651,0.454301,0.53503,0.779953,0.582681,0.667037,0.911774,0.7632,0.830898,Mannequin_baseline_metrics.csv
137,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0137.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0137.ply,26.246809,19.573629,32.919989,518.470947,0.404148,0.27161,0.324881,0.649888,0.44402,0.527582,0.775232,0.572735,0.658774,0.913449,0.750261,0.823852,Mannequin_baseline_metrics.csv
138,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0138.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0138.ply,25.952283,19.631921,32.272646,561.397095,0.399459,0.271042,0.322953,0.645187,0.44836,0.52906,0.776448,0.582203,0.66544,0.914235,0.763378,0.832024,Mannequin_baseline_metrics.csv
139,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0139.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0139.ply,25.974939,19.622964,32.326913,532.189453,0.398974,0.269009,0.321348,0.641256,0.435288,0.518569,0.771185,0.567325,0.653731,0.915605,0.762009,0.831776,Mannequin_baseline_metrics.csv
140,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0140.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0140.ply,25.725183,19.602421,31.847944,419.022308,0.409487,0.280028,0.332604,0.656759,0.459678,0.540824,0.7815,0.581955,0.667126,0.914744,0.766338,0.83399,Mannequin_baseline_metrics.csv
141,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0141.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0141.ply,25.949669,19.232986,32.666352,379.011475,0.411212,0.265413,0.322604,0.654883,0.440288,0.526561,0.783575,0.57139,0.660868,0.917008,0.751404,0.825987,Mannequin_baseline_metrics.csv
142,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0142.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0142.ply,25.54036,18.914774,32.165945,532.569702,0.418039,0.27775,0.333752,0.664612,0.457159,0.541703,0.787056,0.589932,0.674384,0.925504,0.761431,0.835488,Mannequin_baseline_metrics.csv
143,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0143.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0143.ply,31.412264,24.99633,37.828197,578.253357,0.295793,0.220156,0.25243,0.527522,0.361704,0.429152,0.688481,0.485956,0.569757,0.869464,0.693094,0.771325,Mannequin_baseline_metrics.csv
144,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0144.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0144.ply,25.940324,19.778413,32.102235,564.986755,0.398059,0.271682,0.322947,0.646665,0.443545,0.526183,0.775021,0.577839,0.66206,0.911569,0.761819,0.829994,Mannequin_baseline_metrics.csv
145,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0145.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0145.ply,25.651024,19.019232,32.282815,482.393768,0.412568,0.272293,0.328065,0.661264,0.45154,0.536639,0.784525,0.58412,0.66965,0.921575,0.759885,0.832956,Mannequin_baseline_metrics.csv
146,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0146.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0146.ply,25.333502,18.846453,31.820551,333.180389,0.425321,0.284553,0.34098,0.661918,0.454507,0.538946,0.785473,0.586515,0.671568,0.921213,0.765231,0.836009,Mannequin_baseline_metrics.csv
147,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0147.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0147.ply,24.967995,18.822109,31.113882,486.47345,0.421551,0.285116,0.340163,0.660133,0.455331,0.538931,0.790327,0.587998,0.674312,0.922188,0.773748,0.841472,Mannequin_baseline_metrics.csv
148,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0148.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0148.ply,25.969631,19.107963,32.831298,542.908325,0.423664,0.280871,0.337797,0.664671,0.450182,0.536793,0.785219,0.571425,0.661476,0.91746,0.752423,0.826786,Mannequin_baseline_metrics.csv
149,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0149.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0149.ply,25.429642,19.112218,31.747065,536.114624,0.413981,0.275236,0.330643,0.661615,0.448856,0.534854,0.79055,0.581748,0.670264,0.920955,0.762214,0.834099,Mannequin_baseline_metrics.csv
150,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0150.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0150.ply,25.757678,19.594799,31.920558,589.20636,0.395899,0.267409,0.319209,0.646426,0.445565,0.527522,0.774749,0.580502,0.663705,0.918452,0.757505,0.83025,Mannequin_baseline_metrics.csv
151,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0151.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0151.ply,25.459657,19.059103,31.86021,352.182007,0.411391,0.280356,0.333463,0.660496,0.454597,0.538537,0.786901,0.586057,0.671789,0.917274,0.764232,0.833789,Mannequin_baseline_metrics.csv
152,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0152.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0152.ply,25.480539,19.203206,31.757872,431.932922,0.41029,0.276448,0.330326,0.657822,0.451821,0.5357,0.785416,0.582929,0.66919,0.918318,0.763103,0.833546,Mannequin_baseline_metrics.csv
153,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0153.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0153.ply,24.972127,18.978254,30.965999,349.270691,0.422842,0.28232,0.338579,0.664646,0.458846,0.542896,0.786737,0.591462,0.675266,0.917623,0.769426,0.837015,Mannequin_baseline_metrics.csv
154,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0154.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0154.ply,26.225042,19.563962,32.886122,334.1763,0.405316,0.270083,0.324161,0.655046,0.442825,0.528424,0.782459,0.575098,0.662942,0.911955,0.755014,0.826096,Mannequin_baseline_metrics.csv
155,Mannequin_UVG-CWI-DQPC_CG_15_0_187_0155.ply,Mannequin_UVG-CWI-DQPC_HE_15_0_187_0155.ply,25.539199,19.366771,31.711627,439.196533,0.406762,0.276479,0.329199,0.655345,0.457751,0.53901,0.78578,0.585042,0.670713,0.916055,0.763666,0.832948,Mannequin_baseline_metrics.csv
